stream_id,fecha,cancion_id,plataforma_id,pais_usuario,reproducciones,ingresos_usd
32882,2024-12-07,388,4,CO,36592,439.1
32883,2025-12-31,3,1,MX,18135,72.54
32884,2026-01-26,69,1,CO,6916,27.66
32885,2025-10-18,289,2,CL,18694,18.69
32886,2024-09-19,719,5,ES,16157,80.78
32887,2024-04-20,545,2,CO,26898,26.9
32888,2025-07-08,255,1,BR,6545,26.18
32889,2025-09-25,944,1,CO,18009,72.04
32890,2025-03-07,710,1,CL,24913,99.65
32891,2025-12-18,464,1,AR,49518,198.07
32892,2025-04-03,604,2,AR,30146,30.15
32893,2024-01-30,351,4,AR,4314,51.77
32894,2025-07-26,545,1,BR,8630,34.52
32895,2024-12-12,596,2,MX,28506,28.51
32896,2025-06-21,488,3,US,22472,157.3
32897,2026-01-31,366,2,AR,2462,2.46
32898,2026-01-25,703,3,BR,29452,206.16
32899,2024-08-18,144,5,ES,41423,207.12
32900,2024-03-04,972,1,CL,47385,189.54
32901,2024-09-22,121,4,BR,42317,507.8
32902,2025-10-27,706,3,CO,14632,102.42
32903,2024-10-12,378,2,CO,49320,49.32
32904,2025-03-26,788,1,MX,14880,59.52
32905,2025-05-31,679,5,AR,36266,181.33
32906,2025-10-21,747,1,CO,1960,7.84
32907,2024-06-03,331,4,US,16697,200.36
32908,2025-04-03,273,3,US,2656,18.59
32909,2024-08-04,682,5,BR,43371,216.86
32910,2024-11-05,998,2,AR,35163,35.16
32911,2024-06-26,20,3,BR,37170,260.19
32912,2025-04-13,256,4,CL,17422,209.06
32913,2024-01-21,35,3,US,16926,118.48
32914,2024-07-11,359,5,BR,31973,159.87
32915,2025-12-09,953,3,BR,39022,273.15
32916,2026-01-29,581,2,AR,15106,15.11
32917,2024-06-29,283,1,MX,23383,93.53
32918,2025-12-09,980,1,BR,1425,5.7
32919,2025-08-21,708,5,CL,35567,177.84
32920,2024-07-29,556,2,US,13013,13.01
32921,2024-06-06,139,1,ES,17836,71.34
32922,2024-05-16,151,1,ES,2259,9.04
32923,2026-02-06,549,1,CL,37070,148.28
32924,2024-08-18,807,2,CO,3955,3.96
32925,2024-07-01,293,1,ES,28430,113.72
32926,2024-06-03,662,1,CL,1147,4.59
32927,2025-01-26,656,1,CL,19766,79.06
32928,2024-07-04,839,1,US,7637,30.55
32929,2024-02-08,379,5,ES,9491,47.45
32930,2025-06-16,286,2,MX,40339,40.34
32931,2024-01-02,896,1,CL,27155,108.62
32932,2025-07-12,150,4,ES,4004,48.05
32933,2024-10-28,388,5,ES,22040,110.2
32934,2024-07-24,627,2,MX,39676,39.68
32935,2025-07-08,9,5,AR,32913,164.56
32936,2026-02-08,974,1,CO,24144,96.58
32937,2025-02-08,147,3,AR,15430,108.01
32938,2024-11-11,839,2,BR,5977,5.98
32939,2026-01-04,370,1,AR,44450,177.8
32940,2025-09-28,538,3,US,19933,139.53
32941,2024-01-15,275,4,AR,13117,157.4
32942,2024-04-11,373,2,ES,6994,6.99
32943,2025-12-31,696,1,AR,34674,138.7
32944,2024-06-26,983,1,US,5938,23.75
32945,2024-03-26,887,1,US,40061,160.24
32946,2025-09-23,527,4,CL,7732,92.78
32947,2025-08-22,100,3,AR,44245,309.72
32948,2025-06-04,181,1,MX,1159,4.64
32949,2025-06-03,501,3,ES,38939,272.57
32950,2026-02-12,999,4,ES,25740,308.88
32951,2026-03-06,520,1,CO,10571,42.28
32952,2024-11-08,360,1,ES,34387,137.55
32953,2025-06-21,617,1,AR,24120,96.48
32954,2025-09-13,306,3,BR,29125,203.88
32955,2025-04-18,207,1,ES,28660,114.64
32956,2024-10-01,927,1,BR,23915,95.66
32957,2025-01-21,383,1,US,14425,57.7
32958,2024-11-16,679,4,CO,9086,109.03
32959,2025-04-16,232,1,CL,35658,142.63
32960,2025-07-17,736,2,CO,41696,41.7
32961,2026-03-23,659,1,AR,18783,75.13
32962,2024-11-26,130,1,MX,24313,97.25
32963,2025-02-04,494,2,AR,39996,40.0
32964,2024-09-23,492,5,US,31557,157.78
32965,2024-07-14,227,2,BR,22506,22.51
32966,2025-10-03,478,4,AR,38721,464.65
32967,2025-10-29,636,1,CL,37278,149.11
32968,2024-09-23,5,2,US,40514,40.51
32969,2025-10-19,139,3,BR,25386,177.7
32970,2025-10-18,740,1,MX,42832,171.33
32971,2024-04-16,806,4,CL,5769,69.23
32972,2024-03-05,232,2,ES,47686,47.69
32973,2024-06-30,254,2,CL,1691,1.69
32974,2024-07-12,735,5,ES,44709,223.55
32975,2024-02-04,838,1,AR,1518,6.07
32976,2025-07-06,673,2,ES,12423,12.42
32977,2024-05-21,399,1,BR,35712,142.85
32978,2024-01-23,767,2,US,35443,35.44
32979,2024-11-16,991,1,CL,45322,181.29
32980,2024-04-07,621,2,AR,32251,32.25
32981,2025-05-03,910,5,BR,39289,196.44
32982,2024-12-16,994,1,MX,28288,113.15
32983,2025-01-23,252,3,BR,38104,266.73
32984,2024-09-27,718,2,MX,11142,11.14
32985,2025-01-22,598,1,CO,12500,50.0
32986,2024-06-04,574,1,US,31558,126.23
32987,2024-06-05,999,4,BR,37819,453.83
32988,2025-01-21,565,3,ES,15671,109.7
32989,2025-01-09,285,2,ES,25610,25.61
32990,2025-09-24,622,3,BR,45523,318.66
32991,2025-11-21,196,5,ES,21439,107.2
32992,2024-11-25,393,4,AR,19068,228.82
32993,2026-03-31,174,1,US,15373,61.49
32994,2024-09-01,291,1,CL,49480,197.92
32995,2025-02-10,874,2,ES,16244,16.24
32996,2025-11-24,565,1,ES,47349,189.4
32997,2025-07-26,725,4,US,715,8.58
32998,2025-11-19,360,3,CL,22239,155.67
32999,2025-01-01,9,3,BR,44374,310.62
33000,2024-07-15,199,1,BR,31904,127.62
33001,2024-08-12,729,3,US,38777,271.44
33002,2025-03-14,558,1,CO,29261,117.04
33003,2024-03-17,134,3,MX,49003,343.02
33004,2024-09-24,226,1,CO,7796,31.18
33005,2025-12-17,894,2,BR,42120,42.12
33006,2025-11-24,859,1,BR,7169,28.68
33007,2024-11-11,222,5,ES,47810,239.05
33008,2025-01-01,443,1,US,39880,159.52
33009,2026-03-24,522,2,CL,17103,17.1
33010,2024-11-19,152,5,BR,12042,60.21
33011,2025-10-13,868,3,AR,26894,188.26
33012,2026-02-04,206,1,CL,5651,22.6
33013,2024-10-10,685,5,US,19771,98.86
33014,2025-06-09,981,2,CL,9882,9.88
33015,2025-02-10,862,1,US,49985,199.94
33016,2025-11-28,785,2,CL,28356,28.36
33017,2026-03-31,530,3,CL,18961,132.73
33018,2025-03-29,837,2,MX,9178,9.18
33019,2026-01-24,420,2,MX,35493,35.49
33020,2025-08-23,46,1,US,13788,55.15
33021,2024-09-11,815,4,MX,16497,197.96
33022,2025-08-04,767,3,BR,30849,215.94
33023,2025-07-21,102,1,BR,46176,184.7
33024,2026-02-03,960,2,AR,13036,13.04
33025,2024-03-12,725,2,CO,31979,31.98
33026,2025-04-16,556,1,US,28128,112.51
33027,2024-09-13,799,3,MX,38915,272.41
33028,2024-03-22,232,2,MX,24287,24.29
33029,2026-01-16,405,1,CO,28082,112.33
33030,2024-04-29,981,4,CO,43359,520.31
33031,2024-02-11,283,4,CO,27523,330.28
33032,2024-01-11,895,3,US,22355,156.49
33033,2025-01-06,114,1,ES,7832,31.33
33034,2025-01-08,293,3,CL,28596,200.17
33035,2024-05-03,63,1,CL,44885,179.54
33036,2025-02-21,931,3,MX,30983,216.88
33037,2025-12-12,405,2,MX,35349,35.35
33038,2025-08-11,742,3,CO,46853,327.97
33039,2025-11-29,353,5,BR,49167,245.84
33040,2025-10-11,625,5,ES,25708,128.54
33041,2024-03-24,239,2,AR,15932,15.93
33042,2024-11-02,251,5,MX,13091,65.45
33043,2025-06-23,354,4,MX,17620,211.44
33044,2025-09-05,198,5,CL,48145,240.72
33045,2024-04-07,393,4,MX,2877,34.52
33046,2025-05-08,768,4,ES,20893,250.72
33047,2025-07-04,962,1,US,42348,169.39
33048,2025-07-03,949,3,AR,21359,149.51
33049,2024-12-23,183,1,MX,38947,155.79
33050,2025-08-05,835,1,CO,5928,23.71
33051,2026-03-05,68,2,CO,27988,27.99
33052,2024-11-22,810,1,US,1898,7.59
33053,2024-11-21,190,1,ES,33172,132.69
33054,2025-10-27,101,4,MX,16500,198.0
33055,2024-10-13,282,1,BR,34697,138.79
33056,2024-02-18,970,1,AR,14478,57.91
33057,2024-11-10,275,4,CL,14431,173.17
33058,2025-06-27,317,1,CL,16853,67.41
33059,2025-04-28,873,1,BR,29226,116.9
33060,2024-01-16,879,1,MX,5391,21.56
33061,2024-07-30,354,4,US,35622,427.46
33062,2025-11-08,427,5,CO,33313,166.56
33063,2025-03-15,89,1,ES,25402,101.61
33064,2024-11-05,581,3,CL,41412,289.88
33065,2026-02-05,47,2,CL,13377,13.38
33066,2025-12-20,780,4,ES,20249,242.99
33067,2026-03-09,65,5,CO,43935,219.68
33068,2024-07-24,343,2,CL,27858,27.86
33069,2024-05-09,339,5,US,11716,58.58
33070,2025-08-23,165,2,MX,47320,47.32
33071,2024-03-25,770,2,US,40667,40.67
33072,2026-02-07,495,2,US,40315,40.31
33073,2025-03-19,767,3,CO,37014,259.1
33074,2024-02-21,385,2,MX,8756,8.76
33075,2025-05-04,37,1,BR,26165,104.66
33076,2025-12-15,35,2,BR,36323,36.32
33077,2024-09-01,223,2,CL,21221,21.22
33078,2024-12-06,894,1,BR,15774,63.1
33079,2024-11-08,282,5,BR,28310,141.55
33080,2024-09-10,43,1,BR,33760,135.04
33081,2024-06-22,616,4,ES,6742,80.9
33082,2025-12-04,908,1,CO,30910,123.64
33083,2024-11-21,5,3,AR,45619,319.33
33084,2025-04-15,205,3,AR,35062,245.43
33085,2025-01-30,219,1,US,30493,121.97
33086,2024-04-19,371,2,CL,40434,40.43
33087,2024-05-17,724,4,MX,2221,26.65
33088,2025-11-30,587,1,CO,3778,15.11
33089,2024-01-31,188,1,BR,41740,166.96
33090,2025-07-12,351,2,CO,898,0.9
33091,2024-06-24,701,2,AR,6219,6.22
33092,2024-07-02,917,4,CL,39947,479.36
33093,2025-12-24,109,1,MX,14810,59.24
33094,2025-09-12,560,4,ES,35286,423.43
33095,2024-11-27,548,2,CL,13754,13.75
33096,2025-03-24,849,2,BR,15193,15.19
33097,2025-05-22,535,1,CO,45442,181.77
33098,2024-05-05,768,2,ES,8287,8.29
33099,2025-02-23,140,3,CL,5616,39.31
33100,2024-04-03,115,1,MX,31856,127.42
33101,2026-02-10,305,3,AR,21722,152.05
33102,2024-12-03,524,3,ES,4369,30.58
33103,2026-01-12,931,1,CL,18127,72.51
33104,2025-03-05,224,2,AR,5370,5.37
33105,2025-08-10,70,5,MX,48193,240.97
33106,2025-04-26,106,4,US,154,1.85
33107,2024-09-12,850,2,AR,24790,24.79
33108,2024-06-27,290,2,AR,11310,11.31
33109,2025-02-15,805,3,MX,33934,237.54
33110,2024-05-01,2,1,CL,48361,193.44
33111,2024-09-21,949,2,ES,48634,48.63
33112,2025-01-22,536,2,MX,30777,30.78
33113,2026-02-22,865,1,US,8776,35.1
33114,2024-06-15,384,3,BR,25163,176.14
33115,2025-10-22,831,2,BR,6437,6.44
33116,2024-10-24,209,2,AR,32189,32.19
33117,2025-12-30,562,1,AR,21626,86.5
33118,2024-12-30,526,2,MX,36711,36.71
33119,2024-05-15,96,1,ES,14044,56.18
33120,2024-05-31,385,1,ES,27641,110.56
33121,2024-12-03,915,5,CL,32040,160.2
33122,2024-08-09,199,1,US,5057,20.23
33123,2024-05-04,365,2,US,16982,16.98
33124,2025-05-22,281,2,CO,34455,34.45
33125,2025-03-29,780,5,MX,5954,29.77
33126,2025-10-21,257,1,CL,48417,193.67
33127,2024-06-02,720,1,CL,21153,84.61
33128,2025-03-26,538,5,BR,40880,204.4
33129,2025-06-10,730,1,CO,19329,77.32
33130,2026-01-13,297,2,CO,16445,16.45
33131,2025-05-12,960,1,CL,5484,21.94
33132,2026-03-05,858,2,MX,27828,27.83
33133,2025-04-28,465,3,US,19492,136.44
33134,2024-04-26,808,2,ES,35027,35.03
33135,2025-09-30,862,1,MX,43542,174.17
33136,2025-11-18,998,1,MX,19510,78.04
33137,2025-04-12,120,4,BR,20397,244.76
33138,2025-12-03,559,4,US,18843,226.12
33139,2024-12-19,166,1,ES,22789,91.16
33140,2024-08-03,335,5,CO,33643,168.22
33141,2024-01-04,245,1,AR,26965,107.86
33142,2025-06-27,151,1,MX,22700,90.8
33143,2026-02-24,524,1,CL,17244,68.98
33144,2024-05-12,65,2,CL,12928,12.93
33145,2025-11-08,320,4,US,14677,176.12
33146,2024-09-18,355,5,BR,20197,100.98
33147,2025-08-08,621,5,CO,26326,131.63
33148,2024-07-27,15,5,US,25384,126.92
33149,2025-10-21,80,5,CL,12733,63.66
33150,2025-04-28,609,2,BR,39467,39.47
33151,2026-03-07,660,1,MX,6624,26.5
33152,2025-10-02,796,1,ES,3110,12.44
33153,2025-01-07,920,1,US,19410,77.64
33154,2024-12-24,447,5,ES,14853,74.27
33155,2025-05-03,253,2,MX,16535,16.54
33156,2025-08-13,325,1,BR,9954,39.82
33157,2026-03-25,366,1,CO,17560,70.24
33158,2025-08-15,493,4,CO,3691,44.29
33159,2025-02-03,246,3,US,26535,185.75
33160,2025-10-13,766,1,ES,34059,136.24
33161,2026-01-16,647,1,CL,8542,34.17
33162,2026-03-12,906,3,ES,610,4.27
33163,2025-08-24,29,2,BR,38762,38.76
33164,2024-04-03,491,4,BR,4876,58.51
33165,2024-10-09,787,1,US,49006,196.02
33166,2024-02-24,241,2,CL,18974,18.97
33167,2025-12-16,582,3,CL,25238,176.67
33168,2025-10-25,619,1,US,8328,33.31
33169,2025-05-28,730,5,MX,22527,112.64
33170,2024-12-24,533,3,MX,14145,99.02
33171,2025-05-08,352,1,MX,42854,171.42
33172,2026-03-03,26,3,ES,14657,102.6
33173,2026-01-23,32,1,MX,48133,192.53
33174,2025-03-20,651,1,BR,5874,23.5
33175,2024-04-04,736,2,BR,38844,38.84
33176,2024-06-16,552,2,BR,42732,42.73
33177,2024-05-22,43,2,BR,5922,5.92
33178,2024-09-10,92,4,BR,39835,478.02
33179,2025-01-21,335,1,ES,38782,155.13
33180,2025-09-23,995,2,CL,18503,18.5
33181,2025-01-14,71,1,CL,725,2.9
33182,2024-05-04,717,1,MX,30107,120.43
33183,2025-08-31,27,2,CO,20816,20.82
33184,2025-01-12,940,1,AR,30726,122.9
33185,2025-09-16,744,1,US,39682,158.73
33186,2025-05-12,995,1,MX,41040,164.16
33187,2024-03-09,162,1,AR,41626,166.5
33188,2024-01-09,860,1,ES,44384,177.54
33189,2026-02-12,400,1,MX,41842,167.37
33190,2024-04-29,32,1,CO,14962,59.85
33191,2026-02-15,755,1,MX,28757,115.03
33192,2025-05-14,340,3,CL,13981,97.87
33193,2025-03-13,233,3,BR,49006,343.04
33194,2024-05-29,228,4,CL,32303,387.64
33195,2024-04-12,962,2,MX,28148,28.15
33196,2024-06-14,395,3,MX,2265,15.86
33197,2025-01-06,70,3,BR,18500,129.5
33198,2025-04-30,399,3,BR,13793,96.55
33199,2025-07-01,355,1,CL,44770,179.08
33200,2026-02-26,609,2,CL,18714,18.71
33201,2024-06-02,963,2,ES,42875,42.88
33202,2025-01-15,806,1,MX,39331,157.32
33203,2026-03-09,954,4,BR,20724,248.69
33204,2025-08-28,727,1,BR,36572,146.29
33205,2024-03-24,844,4,ES,3364,40.37
33206,2025-06-25,986,1,US,46756,187.02
33207,2025-11-05,494,3,AR,14165,99.16
33208,2024-03-25,46,2,ES,23190,23.19
33209,2024-05-17,9,1,BR,18397,73.59
33210,2024-04-07,488,1,US,32853,131.41
33211,2025-07-22,140,1,BR,32313,129.25
33212,2025-07-11,755,1,ES,28771,115.08
33213,2025-07-08,688,1,CO,37102,148.41
33214,2026-02-20,470,3,MX,24245,169.72
33215,2026-01-13,479,4,CL,9522,114.26
33216,2024-09-03,990,2,CO,42316,42.32
33217,2024-12-09,395,4,CL,19135,229.62
33218,2025-02-16,444,1,ES,27183,108.73
33219,2024-01-22,93,4,MX,48821,585.85
33220,2024-01-21,395,5,AR,48496,242.48
33221,2025-09-14,244,2,US,28226,28.23
33222,2024-03-30,730,1,AR,44957,179.83
33223,2024-05-23,89,5,MX,48037,240.19
33224,2024-11-12,534,1,CL,42103,168.41
33225,2025-05-21,840,5,ES,23977,119.89
33226,2025-09-24,304,3,CO,48905,342.33
33227,2025-11-12,25,1,BR,41157,164.63
33228,2024-08-06,1,1,US,48317,193.27
33229,2024-06-15,322,1,CL,43512,174.05
33230,2024-10-31,863,3,CL,21603,151.22
33231,2024-01-07,246,1,ES,24150,96.6
33232,2025-11-03,531,1,US,34331,137.32
33233,2024-12-08,403,1,AR,4654,18.62
33234,2024-10-26,937,1,CL,48555,194.22
33235,2025-12-28,337,3,MX,4260,29.82
33236,2024-11-16,451,1,CO,38687,154.75
33237,2024-03-23,948,4,BR,8222,98.66
33238,2025-09-28,594,2,AR,35349,35.35
33239,2026-01-06,764,1,CL,29645,118.58
33240,2024-05-14,149,1,CO,15939,63.76
33241,2025-12-14,121,5,CO,16112,80.56
33242,2026-01-04,331,2,CL,12151,12.15
33243,2026-03-29,290,5,CL,38526,192.63
33244,2026-01-08,404,4,US,32200,386.4
33245,2025-01-04,758,4,AR,20091,241.09
33246,2025-05-28,47,5,AR,18480,92.4
33247,2024-05-05,666,5,CL,18558,92.79
33248,2025-02-17,711,4,MX,4139,49.67
33249,2024-04-15,6,2,AR,48849,48.85
33250,2024-05-04,386,4,CL,39377,472.52
33251,2024-09-03,940,2,ES,22237,22.24
33252,2024-06-30,502,2,US,4195,4.2
33253,2024-10-12,196,2,US,36820,36.82
33254,2025-06-10,652,1,MX,10496,41.98
33255,2025-05-17,641,3,AR,2699,18.89
33256,2024-06-23,145,1,CO,25544,102.18
33257,2024-12-23,202,2,ES,29056,29.06
33258,2024-06-27,320,1,CL,42652,170.61
33259,2026-01-12,425,1,US,10365,41.46
33260,2025-04-09,575,2,US,47823,47.82
33261,2025-04-27,460,5,US,25483,127.42
33262,2025-03-20,661,5,AR,19807,99.03
33263,2025-02-22,887,1,MX,578,2.31
33264,2024-11-14,566,4,US,14131,169.57
33265,2026-03-29,688,2,CO,6380,6.38
33266,2024-03-31,726,4,US,34512,414.14
33267,2025-05-06,617,1,CL,27359,109.44
33268,2024-05-13,491,1,BR,42521,170.08
33269,2024-01-07,280,1,CO,23534,94.14
33270,2025-07-11,284,5,BR,6432,32.16
33271,2025-11-19,304,2,MX,32455,32.45
33272,2025-10-22,138,5,MX,13323,66.61
33273,2025-11-19,155,4,MX,5564,66.77
33274,2025-09-29,586,2,AR,46090,46.09
33275,2024-08-26,334,4,CL,5541,66.49
33276,2026-03-28,948,3,CO,9130,63.91
33277,2025-04-24,830,1,AR,17233,68.93
33278,2026-02-13,567,2,CL,14883,14.88
33279,2024-09-22,940,1,ES,22150,88.6
33280,2025-01-17,776,1,MX,38457,153.83
33281,2025-01-03,309,1,CO,44195,176.78
33282,2024-02-22,834,5,MX,45557,227.78
33283,2024-12-23,555,5,BR,28999,145.0
33284,2026-03-21,398,1,ES,20897,83.59
33285,2025-10-19,874,3,AR,42210,295.47
33286,2025-04-25,934,2,AR,16760,16.76
33287,2024-07-12,126,1,CL,20056,80.22
33288,2025-08-24,312,2,CL,24603,24.6
33289,2024-02-07,90,2,BR,24550,24.55
33290,2025-04-17,778,5,BR,34917,174.59
33291,2026-03-22,575,3,ES,30753,215.27
33292,2024-04-15,717,1,BR,47910,191.64
33293,2025-04-06,436,1,MX,44375,177.5
33294,2024-02-04,251,3,ES,27994,195.96
33295,2024-07-31,265,2,MX,42993,42.99
33296,2025-04-24,287,1,US,929,3.72
33297,2025-02-26,447,4,ES,44639,535.67
33298,2024-01-22,998,2,MX,24778,24.78
33299,2025-09-20,533,2,CL,38310,38.31
33300,2025-07-15,26,2,US,21240,21.24
33301,2024-04-21,368,2,MX,45064,45.06
33302,2024-09-29,10,1,CO,29312,117.25
33303,2025-02-11,676,3,ES,14014,98.1
33304,2024-10-18,119,1,MX,44655,178.62
33305,2025-11-05,222,4,CO,43948,527.38
33306,2025-08-18,799,3,BR,3100,21.7
33307,2025-07-31,570,5,MX,39603,198.02
33308,2025-11-12,281,4,ES,41370,496.44
33309,2024-06-29,327,3,AR,22830,159.81
33310,2024-04-02,360,5,ES,4573,22.87
33311,2025-09-18,727,1,BR,19866,79.46
33312,2024-08-21,958,2,CO,19028,19.03
33313,2024-11-15,530,2,CL,34711,34.71
33314,2025-03-10,563,2,BR,4025,4.03
33315,2024-08-19,462,3,BR,4963,34.74
33316,2025-07-04,129,1,BR,11875,47.5
33317,2026-02-16,205,5,CO,43216,216.08
33318,2025-05-17,70,5,US,9744,48.72
33319,2025-07-09,452,4,US,33912,406.94
33320,2025-06-16,861,1,BR,3633,14.53
33321,2025-08-21,7,1,MX,43712,174.85
33322,2024-08-12,588,2,US,24435,24.44
33323,2026-02-05,518,3,US,5477,38.34
33324,2024-05-16,676,1,AR,28353,113.41
33325,2025-11-03,108,2,ES,42540,42.54
33326,2025-05-26,747,2,CO,16823,16.82
33327,2024-09-09,486,4,ES,4864,58.37
33328,2025-06-09,295,3,CL,21090,147.63
33329,2025-03-21,574,2,CO,44501,44.5
33330,2025-08-13,995,2,CL,35547,35.55
33331,2024-10-21,463,3,CO,42207,295.45
33332,2025-09-25,848,1,US,16404,65.62
33333,2025-09-05,158,1,CO,27969,111.88
33334,2024-01-25,260,5,BR,10170,50.85
33335,2024-11-13,712,1,ES,11230,44.92
33336,2025-11-25,405,2,CL,34900,34.9
33337,2024-01-02,335,1,BR,23371,93.48
33338,2026-01-17,726,5,US,3746,18.73
33339,2024-05-03,920,4,AR,46415,556.98
33340,2024-07-24,169,5,MX,41529,207.65
33341,2025-08-31,152,2,US,5452,5.45
33342,2024-06-30,362,1,BR,34823,139.29
33343,2024-07-23,749,5,US,32613,163.06
33344,2025-07-03,828,4,BR,19452,233.42
33345,2025-07-01,478,4,US,43061,516.73
33346,2024-04-11,897,5,CO,49808,249.04
33347,2024-05-01,506,1,CL,36275,145.1
33348,2024-08-13,580,2,US,11688,11.69
33349,2024-08-06,553,4,US,26618,319.42
33350,2024-07-23,898,2,MX,21385,21.39
33351,2024-11-29,849,1,ES,8334,33.34
33352,2024-08-25,603,2,CL,6719,6.72
33353,2024-09-04,448,1,CL,3196,12.78
33354,2024-10-25,647,2,US,34523,34.52
33355,2025-12-24,491,2,ES,23588,23.59
33356,2024-11-28,155,5,CO,23012,115.06
33357,2025-01-26,92,4,ES,2822,33.86
33358,2025-10-14,869,2,MX,9053,9.05
33359,2024-11-13,446,3,ES,34406,240.84
33360,2024-11-12,777,1,CL,32245,128.98
33361,2024-10-21,451,1,ES,2465,9.86
33362,2025-06-30,864,4,BR,42057,504.68
33363,2024-07-04,46,1,MX,3883,15.53
33364,2024-06-14,656,5,MX,29640,148.2
33365,2025-07-07,988,4,US,28552,342.62
33366,2024-04-26,63,4,MX,21950,263.4
33367,2025-04-01,155,1,ES,10861,43.44
33368,2024-05-11,555,3,MX,40898,286.29
33369,2025-08-17,21,3,BR,45727,320.09
33370,2024-04-26,910,2,ES,7247,7.25
33371,2025-08-08,902,2,AR,16027,16.03
33372,2025-08-05,351,2,CO,33679,33.68
33373,2025-02-17,471,1,MX,12137,48.55
33374,2024-05-07,24,2,ES,30345,30.34
33375,2024-01-30,986,2,CL,27268,27.27
33376,2024-04-04,499,1,MX,38479,153.92
33377,2024-04-20,907,5,BR,20267,101.34
33378,2025-11-08,498,4,MX,8645,103.74
33379,2024-09-10,947,5,CO,20747,103.73
33380,2025-12-06,598,3,US,39641,277.49
33381,2025-10-03,194,4,CO,36129,433.55
33382,2025-09-17,282,1,AR,42336,169.34
33383,2025-01-27,942,2,BR,19776,19.78
33384,2025-11-24,982,2,CL,25757,25.76
33385,2025-02-25,166,2,CO,36460,36.46
33386,2025-04-25,96,1,ES,43385,173.54
33387,2025-02-08,160,5,CO,27733,138.66
33388,2025-11-26,930,2,CL,28682,28.68
33389,2025-07-02,708,3,MX,18721,131.05
33390,2024-07-22,815,5,AR,22644,113.22
33391,2024-09-27,859,1,BR,13318,53.27
33392,2025-01-20,451,5,US,16421,82.11
33393,2025-04-16,612,2,US,15123,15.12
33394,2025-02-21,752,3,CL,41750,292.25
33395,2025-08-24,45,5,MX,29905,149.53
33396,2024-07-26,7,4,US,12188,146.26
33397,2024-06-16,76,2,ES,43661,43.66
33398,2025-08-16,699,1,CO,8954,35.82
33399,2026-03-26,461,2,CL,22279,22.28
33400,2025-01-29,233,4,US,27689,332.27
33401,2025-02-12,270,1,US,12833,51.33
33402,2024-05-14,218,3,ES,11107,77.75
33403,2024-09-18,701,4,MX,18035,216.42
33404,2025-08-20,270,2,AR,8924,8.92
33405,2025-11-16,849,5,MX,7196,35.98
33406,2024-10-29,268,3,ES,6588,46.12
33407,2025-01-07,76,3,ES,49357,345.5
33408,2024-02-07,237,5,MX,47084,235.42
33409,2024-12-28,264,3,BR,5648,39.54
33410,2025-05-14,283,2,AR,2964,2.96
33411,2025-11-14,288,4,CO,27486,329.83
33412,2025-11-06,187,5,US,41914,209.57
33413,2024-08-28,627,1,ES,32545,130.18
33414,2025-05-31,503,5,CO,30970,154.85
33415,2026-01-10,586,1,AR,11392,45.57
33416,2025-04-20,137,3,ES,34201,239.41
33417,2024-09-10,938,3,MX,6945,48.62
33418,2024-11-23,435,2,BR,43361,43.36
33419,2026-02-17,617,2,MX,36623,36.62
33420,2025-03-23,937,1,US,2727,10.91
33421,2024-01-22,800,3,ES,8713,60.99
33422,2024-11-17,406,1,ES,8379,33.52
33423,2025-09-15,366,1,AR,10146,40.58
33424,2024-04-18,731,5,ES,38655,193.28
33425,2026-02-23,62,5,CL,26780,133.9
33426,2025-04-19,247,2,ES,29149,29.15
33427,2025-01-11,289,2,MX,40509,40.51
33428,2025-05-20,997,2,MX,1911,1.91
33429,2025-09-05,247,2,BR,3782,3.78
33430,2026-01-07,136,1,MX,6290,25.16
33431,2025-07-20,775,1,BR,18515,74.06
33432,2024-12-21,572,2,CL,16948,16.95
33433,2026-01-05,498,3,MX,35330,247.31
33434,2025-12-20,205,2,ES,11906,11.91
33435,2026-03-08,975,4,MX,832,9.98
33436,2024-01-22,658,5,MX,44143,220.72
33437,2024-06-11,1,4,AR,17523,210.28
33438,2026-03-01,403,2,MX,39067,39.07
33439,2025-08-18,102,4,MX,45873,550.48
33440,2025-01-18,16,1,CL,20148,80.59
33441,2024-04-11,416,5,MX,33012,165.06
33442,2024-10-31,90,1,BR,31330,125.32
33443,2025-07-29,872,2,AR,17776,17.78
33444,2024-03-03,918,5,US,32854,164.27
33445,2025-02-18,676,5,ES,11694,58.47
33446,2024-06-21,32,1,US,9640,38.56
33447,2024-07-30,463,2,AR,7963,7.96
33448,2024-04-30,581,2,ES,38436,38.44
33449,2025-02-09,918,1,CO,34225,136.9
33450,2025-05-01,746,5,AR,8481,42.41
33451,2024-01-31,379,3,MX,12805,89.64
33452,2025-03-28,835,5,CO,2742,13.71
33453,2025-09-10,39,1,MX,8227,32.91
